,id
116114,319140
116115,325580
116116,321300
116118,335330
116119,277754
116120,330620
116122,325150
116124,316960
116125,294810
116126,336930
116127,277680
116129,323490
116130,317040
116132,335890
116134,335790
116135,283840
116136,335290
116137,283820
116138,336870
116140,336860
116141,333430
116142,317840
116143,317770
116144,318690
116145,318521
116147,289690
116149,332070
116150,244770
116151,239840
116152,337040
116153,315320
116154,333880
116155,335440
116156,308172
116157,327840
116159,331650
116160,250560
116161,326630
116162,330990
116163,325860
116165,312400
116168,329690
116176,313375
116177,318414
116178,321950
116179,288120
116180,265670
116183,300620
116184,325470
116185,280320
116186,295560
116188,310460
116190,331220
116191,333720
116192,324331
116193,314220
116194,335210
116195,286260
116196,314300
116197,333540
116199,315080
116203,241560
116204,315396
116205,320400
116206,336170
116212,330840
116214,205020
116216,299350
116217,332710
116218,328500
116220,297350
116221,328830
116223,336010
116224,288670
116225,318520
116227,317440
116230,313374
116232,310790
116233,330830
116234,333040
116236,326720
116237,333700
116238,333870
116239,331892
116240,334710
116241,322510
116242,330240
116243,330230
116244,266150
116245,230310
116246,319210
116247,323780
116248,312370
116249,273860
116250,331230
116251,331250
116252,331260
116253,334520
116254,331670
116255,334510
116257,335350
116259,266980
116260,257260
116261,334530
116262,330730
116263,327010
116264,292480
116265,263480
116267,325130
116268,332150
116271,262470
116273,318412
116276,313373
116278,331920
116280,324750
116281,331290
116282,326590
116283,321560
116287,328600
116288,332340
116289,298880
116290,282070
116291,319290
116292,296570
116293,306020
116294,269530
116295,331470
116296,303690
116297,331800
116298,310880
116299,222631
116300,325137
116301,256030
116302,332130
116305,333220
116306,327310
116307,310640
116309,330350
116310,332360
116312,316600
116313,323000
116314,330260
116318,325420
116319,326730
116320,328680
116322,222638
116323,298930
116324,332480
116325,324510
116326,312420
116327,331130
116329,312310
116330,328690
116331,327610
116334,305960
116335,298850
116342,265140
116343,326210
116345,286991
116346,298160
116347,312060
116348,325139
116350,324420
116351,296510
116352,322930
116354,332800
116355,293440
116356,289650
116357,294860
116358,305880
116360,275690
116361,204630
116362,313690
116363,330470
116369,328170
116370,324250
116371,328171
116374,331891
116375,253290
116376,277740
116377,329660
116378,329680
116384,306370
116385,328310
116389,321800
116395,320670
116396,328990
116398,318710
116399,282512
116400,327270
116401,328820
116403,326990
116405,319970
116406,317201
116407,317208
116408,317200
116409,317202
116410,317203
116411,265300
116413,328900
116414,328920
116415,270490
116416,284140
116417,327440
116418,308270
116419,330631
116420,329822
116421,310110
116422,330630
116423,328930
116425,310100
116426,318100
116427,209650
116428,317660
116430,274940
116431,284730
116437,326130
116438,328080
116439,322000
116440,274620
116441,328210
116442,325320
116443,316910
116444,249050
116445,268080
116446,321980
116447,324610
116448,320790
116449,317360
116450,285980
116451,328790
116452,65980
116454,318430
116455,317020
116456,317030
116457,328440
116458,328450
116459,328460
116460,328470
116461,327910
116463,326391
116464,308420
116466,322040
116467,329480
116470,329150
116473,317610
116474,329000
116475,311170
116476,320120
116477,314540
116478,267775
116479,327940
116480,327930
116481,327920
116482,258656
116483,326250
116484,250580
116485,289733
116486,289734
116487,326180
116489,248610
116490,317490
116491,317480
116494,323700
116495,306150
116496,256010
116497,316060
116498,320721
116501,326430
116503,320840
116504,328550
116505,328200
116507,292370
116508,284460
116509,314980
116510,223410
116511,321421
116512,328430
116520,327040
116521,221180
116522,311910
116523,313420
116524,325142
116525,262000
116526,315070
116527,251730
116528,327650
116529,324720
116530,327860
116532,201210
116533,327340
116534,301897
116535,292982
116538,261640
116540,325160
116542,326290
116544,301896
116545,295018
116551,307690
116552,326691
116553,326690
116556,262210
116557,325500
116558,315340
116559,325501
116560,325503
116561,282680
116563,251170
116564,325502
116565,325504
116566,245300
116567,286880
116568,301760
116569,214490
116570,301830
116571,300820
116572,282511
116573,277741
116574,277745
116575,301980
116576,326370
116577,292120
116578,323730
116579,293660
116580,307570
116581,327390
116582,327380
116583,327400
116584,323390
116586,321920
116587,325143
116588,302510
116589,325110
116591,318510
116592,313470
116594,297860
116595,318950
116596,315440
116597,316030
116598,318740
116599,311770
116600,316260
116601,318660
116603,326050
116605,321830
116606,293061
116607,245176
116609,325144
116610,312720
116615,258970
116616,295490
116617,299020
116623,289930
116624,324850
116625,324830
116626,301892
116627,315670
116629,316290
116630,321940
116631,317510
116633,294460
116634,323560
116635,324290
116636,323570
116637,323610
116638,302440
116640,319930
116641,258520
116642,320320
116643,296630
116644,321290
116645,321410
116646,236150
116647,253330
116648,278620
116649,263020
116650,305050
116652,316480
116663,306393
116664,282030
116666,312380
116667,299660
116669,311140
116670,321150
116672,298840
116674,313300
116675,306700
116678,313310
116679,289024
116680,304450
116685,321170
116688,321180
116689,321181
116690,323260
116691,282440
116692,323280
116694,312750
116695,263860
116696,311250
116699,292712
116700,301610
116701,312740
116702,300550
116703,323940
116704,320970
116705,277747
116707,321182
116708,283542
116709,323740
116710,222609
116711,285461
116712,277843
116713,271963
116714,291474
116717,321840
116719,257690
116721,292630
116722,306640
116723,302610
116725,312360
116726,279111
116727,320630
116729,316420
116730,319850
116731,315480
116732,302180
116733,304410
116734,306550
116735,317880
116736,289023
116737,307170
116744,301380
116747,294830
116748,304730
116749,266430
116750,305185
116751,310080
116752,318570
116753,313590
116755,265550
116757,222634
116758,321580
116759,257730
116760,308580
116761,317710
116762,306520
116763,315600
116764,269590
116765,315740
116768,246070
116771,39520
116772,249094
116773,249092
116774,297980
116778,321620
116779,259253
116780,315120
116781,271370
116782,312050
116784,316660
116785,297890
116786,292990
116787,297891
116788,297893
116789,297892
116790,297894
116791,297895
116792,303680
116793,261180
116795,284850
116796,258677
116798,314420
116800,315930
116801,295710
116802,303530
116803,315850
116804,313340
116805,317150
116806,272600
116807,260550
116808,285580
116809,318271
116810,316130
116811,308264
116812,316400
116813,287620
116814,308266
116815,308267
116816,303510
116817,308268
116819,308269
116820,303870
116822,249230
116826,318050
116827,311551
116828,297410
116830,250990
116833,319510
116835,314340
116836,289520
116837,318960
116840,317720
116842,248530
116843,316860
116844,316861
116845,316868
116846,316862
116848,271390
116849,317470
116850,317760
116852,297830
116853,304214
116855,316020
116856,310400
116858,290810
116859,308261
116860,308263
116861,308262
116862,308265
116863,314200
116867,312630
116868,316440
116871,316441
116872,316448
116873,316820
116874,316442
116875,316443
116876,316445
116877,316444
116878,316446
116879,316447
116880,316821
116881,45760
116882,258644
116883,288610
116884,314760
116885,293500
116886,314470
116887,268650
116889,288020
116891,314770
116892,283580
116894,295550
116895,308040
116896,305260
116897,317890
116898,311680
116902,311540
116903,313790
116904,300610
116905,277733
116906,279112
116907,279110
116908,261160
116909,246880
116910,244590
116911,305184
116912,265790
116913,314570
116914,313140
116915,286140
116916,275510
116918,293540
116921,307010
116924,296470
116928,291930
116929,315560
116931,313360
116932,267653
116933,316640
116935,287340
116938,315610
116939,288880
116940,264140
116943,295439
116944,298600
116945,301111
116946,295440
116947,301113
116948,301112
116949,301116
116950,301114
116951,309870
116952,301115
116953,309871
116954,297514
116955,301720
116956,292400
116959,290380
116960,315010
116961,311870
116964,306391
116965,281607
116966,311060
116967,274290
116968,314120
116969,267773
116970,258666
116972,313281
116973,299720
116974,233980
116975,314510
116976,315990
116977,298260
116978,312210
116979,274900
116980,307190
116981,308000
116982,304081
116983,308320
116984,274250
116985,304080
116986,253150
116987,308360
116992,306541
116993,265144
116994,265143
116995,265145
116996,302110
116997,295850
116998,277737
116999,258654
117000,260530
117002,311440
117003,298990
117004,288310
117006,299030
117007,299050
117008,271730
117010,311190
117011,307270
117012,277735
117013,258655
117014,222622
117015,264560
117017,298820
117018,305360
117020,284870
117022,302870
117023,308330
117024,313020
117025,281606
117026,302650
117027,313760
117028,311980
117029,302970
117030,284200
117031,313930
117032,312300
117034,313330
117035,313210
117036,311590
117037,282091
117038,255070
117039,314580
117041,288630
117046,246720
117047,280740
117048,267730
117049,277890
117050,313870
117051,304210
117053,312150
117054,312900
117055,278640
117056,288060
117058,311800
117059,305860
117061,306601
117062,265170
117063,281840
117064,262240
117070,274010
117072,284180
117073,302910
117074,306490
117075,279990
117076,265120
117077,307560
117078,286770
117079,296770
117080,237310
117081,309990
117082,309991
117083,11480
117084,305640
117085,258678
117086,301990
117087,304670
117088,306630
117089,307130
117090,259252
117091,311330
117092,258657
117093,305070
117094,308460
117095,256539
117096,268420
117097,285130
117098,306680
117099,275530
117100,310970
117101,262142
117102,244630
117104,306460
117105,270590
117106,307070
117107,291390
117110,301110
117111,295438
117112,311080
117113,304211
117114,311500
117115,293059
117116,260230
117117,312090
117118,216260
117119,250760
117120,288240
117121,281604
117122,255220
117123,238090
117124,308310
117125,305180
117128,269250
117129,304301
117130,304300
117131,299540
117132,305200
117133,307420
117134,304140
117135,280460
117136,262830
117137,305480
117138,300300
117139,267772
117140,305570
117141,256503
117142,281603
117143,303360
117144,291330
117146,258661
117147,307410
117148,302350
117149,302330
117150,302370
117151,302340
117152,302360
117153,263280
117154,307825
117155,275670
117156,307750
117157,272470
117158,307760
117159,302310
117163,277490
117164,306410
117165,302320
117166,297760
117169,266390
117170,298400
117171,304150
117172,287450
117173,287780
117174,258070
117176,285480
117177,283600
117178,301540
117179,296730
117180,307650
117181,298690
117182,280540
117183,301300
117185,116100
117187,303340
117188,305370
117190,291710
117191,285840
117193,273740
117194,302160
117195,270630
117196,302950
117197,292380
117198,305390
117199,294700
117200,292840
117201,292860
117202,292300
117203,302240
117204,294570
117205,302260
117206,287120
117207,273620
117208,285440
117209,301880
117210,297750
117211,298340
117212,303390
117213,287580
117217,295750
117218,302250
117219,283680
117220,263080
117221,301670
117222,289090
117223,281580
117224,291430
117225,233290
117226,296050
117227,299500
117228,301220
117229,253710
117234,302080
117235,260790
117236,224600
117238,293720
117239,299780
117240,299840
117242,302060
117243,281920
117244,258646
117245,273381
117246,268220
117247,250620
117248,234787
117249,234785
117250,292020
117251,294550
117252,292820
117253,294680
117254,270940
117255,292280
117256,292021
117257,292230
117258,294140
117259,261470
117260,95400
117262,243470
117263,293054
117264,239120
117265,295610
117266,273680
117267,268200
117268,303780
117269,222636
117271,275610
117272,277630
117273,286633
117274,286634
117275,281344
117276,286636
117277,286635
117278,286632
117279,302490
117280,286630
117281,281347
117282,281345
117285,304330
117286,304310
117287,304320
117292,300900
117293,289731
117294,278360
117296,291610
117297,265830
117298,296150
117299,278720
117300,286631
117301,281346
117302,297330
117303,301260
117305,296650
117306,201810
117307,297791
117308,294312
117309,297793
117310,290320
117312,237930
117313,297792
117314,295250
117321,283750
117322,284390
117323,300970
